account_id,varchar(255),广告主帐号 id，有操作权限的帐号 id，不支持代理商 id
fund_type,varchar(255),资金账户类型
time,varchar(255),记录对应的时间（时间戳）
date,varchar(255),记录对应的时间
deposit,varchar(255),总存入，单位为分
paid,varchar(255),总支出，单位为分
trans_in,varchar(255),总转入，单位为分
trans_out,varchar(255),总转出，单位为分
credit_modify,varchar(255),授信调整，单位为分
balance,varchar(255),日终结余，单位为分。如果无法获取余额则不返回本字段。
preauth_balance,varchar(255),预授权额度，单位为分。
ts,varchar(255),数据获取时间
